scenario_id,ae,profile,profile_ru,curvature_radius_m,curvature_class,lateral_length_m,tubing_shoe_from_heel_m,shoe_fraction,q_std_m3_day,q_std_th_m3_day,p_heel_mpa,p_avg_lateral_mpa,p_toe_mpa,delta_p_wellbore_kpa,a_coeff,b_coeff,iterations,q_vertical_ref_m3_day,gain_vs_vertical_pct
1968,0.3,flat,плоско-горизонтальный,120.0,средний,1200.0,0.0,0.0,212712.90307521122,212.71290307521122,7.5,7.585090603762435,7.6701812075248705,170.18120752487044,174620289137.87097,5299273664068.019,9,34749.58533414408,512.13076653955
1969,0.3,flat,плоско-горизонтальный,120.0,средний,1200.0,100.0,0.08333333333333333,212935.52337087574,212.93552337087576,7.5,7.581042068318373,7.662084136636747,162.0841366367471,174597709240.15094,5299413974013.721,9,34749.58533414408,512.7714081285758
1970,0.3,flat,плоско-горизонтальный,120.0,средний,1200.0,200.0,0.16666666666666666,213158.95600369305,213.15895600369305,7.5,7.576976996272458,7.653953992544915,153.95399254491568,174575012821.42776,5299555069149.716,9,34749.58533414408,513.4143874063682
1971,0.3,flat,плоско-горизонтальный,120.0,средний,1200.0,300.0,0.25,213383.20684376074,213.38320684376075,7.5,7.572895272164652,7.645790544329302,145.79054432930192,174552198856.7868,5299696956819.15,9,34749.58533414408,514.0597212654958
1972,0.3,flat,плоско-горизонтальный,120.0,средний,1200.0,400.0,0.3333333333333333,213608.2818278971,213.6082818278971,7.5,7.568796779298574,7.637593558597147,137.59355859714734,174529266308.09695,5299839644464.195,9,34749.58533414408,514.7074267905317
1973,0.3,flat,плоско-горизонтальный,120.0,средний,1200.0,500.0,0.4166666666666667,213834.18696067957,213.83418696067957,7.5,7.564681399723028,7.6293627994460556,129.36279944605548,174506214123.78424,5299983139627.809,9,34749.58533414408,515.3575212610419
1974,0.3,flat,плоско-горизонтальный,120.0,средний,1200.0,600.0,0.5,214060.92831550253,214.06092831550254,7.5,7.560549014213161,7.621098028426324,121.09802842632394,174483041238.60028,5300127449955.519,9,34749.58533414408,516.0100221546287
1975,0.3,flat,плоско-горизонтальный,120.0,средний,1200.0,700.0,0.5833333333333334,214288.51203565742,214.28851203565742,7.5,7.556399502251274,7.6127990045025475,112.79900450254826,174459746573.38608,5300272583197.272,9,34749.58533414408,516.6649471500394
1976,0.3,flat,плоско-горизонтальный,120.0,средний,1200.0,800.0,0.6666666666666666,214516.66659892548,214.5166665989255,7.5,7.552232609398473,7.604465218796947,104.46521879694735,174436357528.67966,5300418369564.356,8,34749.58533414408,517.3215148790473
1977,0.3,flat,плоско-горизонтальный,120.0,средний,1200.0,900.0,0.75,214745.9935173496,214.7459935173496,7.5,7.54804850588469,7.596097011769381,96.09701176938177,174412811968.55704,5300565197433.003,8,34749.58533414408,517.9814563322157
1978,0.3,flat,плоско-горизонтальный,120.0,средний,1200.0,1000.0,0.8333333333333334,214976.17920661232,214.97617920661233,7.5,7.543846902372943,7.587693804745887,87.69380474588671,174389141545.19043,5300712870634.668,8,34749.58533414408,518.6438690978623
1979,0.3,flat,плоско-горизонтальный,120.0,средний,1200.0,1100.0,0.9166666666666666,215207.22994408198,215.20722994408197,7.5,7.539627673194174,7.579255346388348,79.25534638834849,174365345138.54865,5300861397246.654,8,34749.58533414408,519.3087712405727
1980,0.3,flat,плоско-горизонтальный,120.0,средний,1200.0,1200.0,1.0,215439.15207719934,215.43915207719934,7.5,7.535390691308406,7.5707813826168096,70.78138261680954,174341421614.11508,5301010785455.982,8,34749.58533414408,519.9761810265809
1981,0.3,flat,плоско-горизонтальный,120.0,средний,1300.0,0.0,0.0,222565.96406603162,222.56596406603163,7.5,7.600735876427245,7.70147175285449,201.4717528544899,171703978929.86105,4798725881795.882,9,34749.58533414408,540.4852372363241
1982,0.3,flat,плоско-горизонтальный,120.0,средний,1300.0,100.0,0.07692307692307693,222820.069199647,222.820069199647,7.5,7.596346084732386,7.692692169464773,192.69216946477223,171680012319.10098,4798862888302.938,9,34749.58533414408,541.2164837567415
1983,0.3,flat,плоско-горизонтальный,120.0,средний,1300.0,200.0,0.15384615384615385,223075.18360202032,223.07518360202033,7.5,7.591936732764464,7.683873465528927,183.87346552892706,171655911159.59604,4799000728495.722,9,34749.58533414408,541.9506346823431
1984,0.3,flat,плоско-горизонтальный,120.0,средний,1300.0,300.0,0.23076923076923078,223331.3151979659,223.3313151979659,7.5,7.587507671890713,7.6750153437814275,175.01534378142767,171631674165.32562,4799139410845.01,9,34749.58533414408,542.687712818622
1985,0.3,flat,плоско-горизонтальный,120.0,средний,1300.0,400.0,0.3076923076923077,223588.47201018635,223.58847201018634,7.5,7.583058751748787,7.666117503497573,166.1175034975736,171607300032.2507,4799278943945.696,9,34749.58533414408,543.427741252768
1986,0.3,flat,плоско-горизонтальный,120.0,средний,1300.0,500.0,0.38461538461538464,223846.66216092696,223.84666216092697,7.5,7.578589820218652,7.657179640437306,157.17964043730606,171582787437.97754,4799419336519.182,9,34749.58533414408,544.1707433584273
1987,0.3,flat,плоско-горизонтальный,120.0,средний,1300.0,600.0,0.46153846153846156,224105.89387366537,224.10589387366537,7.5,7.574100723393923,7.648201446787846,148.20144678784604,171558135041.41574,4799560597415.821,9,34749.58533414408,544.9167428005666
1988,0.3,flat,плоско-горизонтальный,120.0,средний,1300.0,700.0,0.5384615384615384,224366.17547483835,224.36617547483834,7.5,7.569591305552564,7.639182611105127,139.1826111051271,171533341482.4255,4799702735617.431,9,34749.58533414408,545.6657635404406
1989,0.3,flat,плоско-горизонтальный,120.0,средний,1300.0,800.0,0.6153846153846154,224627.51539560553,224.62751539560554,7.5,7.565061409126994,7.630122818253987,130.12281825398742,171508405381.45898,4799845760239.866,9,34749.58533414408,546.4178298406689
1990,0.3,flat,плоско-горизонтальный,120.0,средний,1300.0,900.0,0.6923076923076923,224889.92217365332,224.88992217365333,7.5,7.560510874673548,7.621021749347094,121.02174934709487,171483325339.19156,4799989680535.634,9,34749.58533414408,547.1729662704265
1991,0.3,flat,плоско-горизонтальный,120.0,средний,1300.0,1000.0,0.7692307692307693,225153.40445503598,225.153404455036,7.5,7.555939540841282,7.611879081682565,111.87908168256463,171458099936.1453,4800134505896.612,9,34749.58533414408,547.9311977107417
1992,0.3,flat,плоско-горизонтальный,120.0,средний,1300.0,1100.0,0.8461538461538461,225417.68780158344,225.41768780158344,7.5,7.551347117705401,7.6026942354108025,102.69423541080182,171432754914.00626,4800280089684.39,8,34749.58533414408,548.6917344020609
1993,0.3,flat,плоско-горизонтальный,120.0,средний,1300.0,1200.0,0.9230769230769231,225683.3928004054,225.6833928004054,7.5,7.546733723190731,7.593467446381463,93.46744638146316,171407230136.56613,4800426778631.118,8,34749.58533414408,549.456362227881
1994,0.3,flat,плоско-горизонтальный,120.0,средний,1300.0,1300.0,1.0,225950.19671732417,225.95019671732416,7.5,7.542099028651201,7.584198057302403,84.19805730240223,171381555907.89822,4800574400023.058,8,34749.58533414408,550.2241524456728
1995,0.3,flat,плоско-горизонтальный,120.0,средний,1400.0,0.0,0.0,231914.2507217475,231.9142507217475,7.5,7.617601151727025,7.7352023034540505,235.2023034540511,169098209873.0357,4378574147409.1577,9,34749.58533414408,567.3871025847156
1996,0.3,flat,плоско-горизонтальный,120.0,средний,1400.0,100.0,0.07142857142857142,232200.73750987617,232.20073750987618,7.5,7.61288258199856,7.72576516399712,225.76516399712062,169072961134.66727,4378707724423.2534,9,34749.58533414408,568.211534834407
1997,0.3,flat,плоско-горизонтальный,120.0,средний,1400.0,200.0,0.14285714285714285,232488.45229682923,232.48845229682922,7.5,7.608141266263821,7.716282532527641,216.2825325276417,169047559502.1831,4378842177713.469,9,34749.58533414408,569.0395009358336
1998,0.3,flat,плоско-горизонтальный,120.0,средний,1400.0,300.0,0.21428571428571427,232777.40546858963,232.77740546858962,7.5,7.603377018027827,7.706754036055654,206.75403605565376,169022003401.38574,4378977516869.143,9,34749.58533414408,569.8710307770733
1999,0.3,flat,плоско-горизонтальный,120.0,средний,1400.0,400.0,0.2857142857142857,233067.60754934585,233.06760754934584,7.5,7.598589648457833,7.697179296915666,197.179296915665,168996291234.32108,4379113751630.933,9,34749.58533414408,570.7061546439214
2000,0.3,flat,плоско-горизонтальный,120.0,средний,1400.0,500.0,0.35714285714285715,233359.06920400725,233.35906920400726,7.5,7.5937789663424216,7.687557932684843,187.55793268484354,168970421378.80206,4379250891893.9707,9,34749.58533414408,571.5449032271312
2001,0.3,flat,плоско-горизонтальный,120.0,средний,1400.0,600.0,0.42857142857142855,233651.80124077806,233.65180124077807,7.5,7.588944778049681,7.677889556099362,177.88955609936164,168944392187.92035,4379388947711.0776,9,34749.58533414408,572.3873076298197
2002,0.3,flat,плоско-горизонтальный,120.0,средний,1400.0,700.0,0.5,233945.8146137914,233.94581461379138,7.5,7.584086887484422,7.668173774968844,168.17377496884407,168918201989.54565,4379527929296.0723,9,34749.58533414408,573.2333993750481
2003,0.3,flat,плоско-горизонтальный,120.0,средний,1400.0,800.0,0.5714285714285714,234241.1204258052,234.24112042580518,7.5,7.579205096044434,7.6584101920888665,158.41019208886672,168891849085.81216,4379667847027.158,9,34749.58533414408,574.0832104135804
2004,0.3,flat,плоско-горизонтальный,120.0,средний,1400.0,900.0,0.6428571428571429,234537.72993096194,234.53772993096194,7.5,7.574299202575725,7.64859840515145,148.59840515144995,168865331752.59222,4379808711450.4146,9,34749.58533414408,574.9367731318249
2005,0.3,flat,плоско-горизонтальный,120.0,средний,1400.0,1000.0,0.7142857142857143,234835.65453761385,234.83565453761386,7.5,7.569369003326746,7.638738006653492,138.7380066534924,168838648238.95627,4379950533283.3584,9,34749.58533414408,575.7941203599635
2006,0.3,flat,плоско-горизонтальный,120.0,средний,1400.0,1100.0,0.7857142857142857,235134.90581121534,235.13490581121533,7.5,7.564414291901542,7.628828583803084,128.8285838030841,168811796766.6186,4380093323418.6187,9,34749.58533414408,576.6552853802765
2007,0.3,flat,плоско-горизонтальный,120.0,средний,1400.0,1200.0,0.8571428571428571,235435.49547728527,235.43549547728526,7.5,7.559434859211821,7.618869718423642,118.86971842364136,168784775529.3695,4380237092927.6987,9,34749.58533414408,577.520301935667
2008,0.3,flat,плоско-горизонтальный,120.0,средний,1400.0,1300.0,0.9285714285714286,235737.43542444071,235.73743542444072,7.5,7.554430493427899,7.6088609868558,108.860986855799,168757582692.49155,4380381853064.8467,9,34749.58533414408,578.3892042383912
2009,0.3,flat,плоско-горизонтальный,120.0,средний,1400.0,1400.0,1.0,236040.4613093187,236.0404613093187,7.5,7.549400866242457,7.5988017324849135,98.80173248491306,168730241354.1592,4380527482278.99,8,34749.58533414408,579.2612315790461
2010,0.3,flat,плоско-горизонтальный,120.0,средний,1500.0,0.0,0.0,240787.95955419983,240.78795955419983,7.5,7.635635649864915,7.771271299729832,271.27129972983136,166751911042.93845,4021351959807.64,9,34749.58533414408,592.9232600586101
2011,0.3,flat,плоско-горизонтальный,120.0,средний,1500.0,100.0,0.06666666666666667,241107.5060139514,241.10750601395142,7.5,7.63060229780394,7.76120459560788,261.2045956078792,166725487419.93277,4021481997239.095,9,34749.58533414408,593.842829189231
2012,0.3,flat,плоско-горизонтальный,120.0,средний,1500.0,200.0,0.13333333333333333,241428.51965219172,241.4285196521917,7.5,7.625542886119315,7.751085772238632,251.0857722386313,166698892486.4957,4021612947466.8857,9,34749.58533414408,594.7666204666046
2013,0.3,flat,плоско-горизонтальный,120.0,средний,1500.0,300.0,0.2,241751.0137327728,241.75101373277278,7.5,7.620457185987298,7.740914371974594,240.91437197459427,166672124357.05453,4021744821167.669,9,34749.58533414408,595.6946720605447
2014,0.3,flat,плоско-горизонтальный,120.0,средний,1500.0,400.0,0.26666666666666666,242075.0017082447,242.0750017082447,7.5,7.615344965517921,7.730689931035842,230.6899310358419,166645181115.62073,4021877629198.187,9,34749.58533414408,596.6270226838874
2015,0.3,flat,плоско-горизонтальный,120.0,средний,1500.0,500.0,0.3333333333333333,242400.49722352694,242.40049722352694,7.5,7.610205989697654,7.720411979395307,220.41197939530727,166618060815.13803,4022011382599.262,9,34749.58533414408,597.5637116030568
2016,0.3,flat,плоско-горизонтальный,120.0,средний,1500.0,600.0,0.4,242727.5141196707,242.7275141196707,7.5,7.605040020330654,7.710080040661309,210.08004066130854,166590761476.81326,4022146092599.902,9,34749.58533414408,598.5047786488911
2017,0.3,flat,плоско-горизонтальный,120.0,средний,1500.0,700.0,0.4666666666666667,243056.06643771537,243.05606643771537,7.5,7.599846815978613,7.699693631957226,199.69363195722647,166563281089.4288,4022281770621.516,9,34749.58533414408,599.4502642277417
2018,0.3,flat,плоско-горизонтальный,120.0,средний,1500.0,800.0,0.5333333333333333,243386.16842264181,243.38616842264182,7.5,7.594626131899124,7.689252263798248,189.25226379824775,166535617608.63623,4022418428282.261,9,34749.58533414408,600.4002093328481
2019,0.3,flat,плоско-горизонтальный,120.0,средний,1500.0,900.0,0.6,243717.83452742535,243.71783452742534,7.5,7.589377719982544,7.678755439965087,178.75543996508668,166507768956.23123,4022556077401.4893,9,34749.58533414408,601.3546555560024
2020,0.3,flat,плоско-горизонтальный,120.0,средний,1500.0,1000.0,0.6666666666666666,244051.07941719153,244.05107941719154,7.5,7.584101328687297,7.668202657374595,168.20265737459403,166479733019.4077,4022694730004.3423,9,34749.58533414408,602.3136450995084
2021,0.3,flat,плоско-горизонтальный,120.0,средний,1500.0,1100.0,0.7333333333333333,244385.91797347827,244.38591797347826,7.5,7.57879670297358,7.65759340594716,157.5934059471598,166451507649.99228,4022834398326.462,9,34749.58533414408,603.277220788447
2022,0.3,flat,плоско-горизонтальный,120.0,средний,1500.0,1200.0,0.8,244722.36529860768,244.72236529860768,7.5,7.573463584235405,7.646927168470811,146.92716847081127,166423090663.6567,4022975094818.8438,9,34749.58533414408,604.2454260832562
2023,0.3,flat,плоско-горизонтальный,120.0,средний,1500.0,1300.0,0.8666666666666667,245060.4367201703,245.06043672017032,7.5,7.568101710230952,7.6362034204619045,136.20342046190385,166394479839.1087,4023116832152.8193,9,34749.58533414408,605.2183050926367
2024,0.3,flat,плоско-горизонтальный,120.0,средний,1500.0,1400.0,0.9333333333333333,245400.14779562634,245.40014779562634,7.5,7.562710815011151,7.625421630022302,125.42163002230224,166365672917.26016,4023259623225.201,9,34749.58533414408,606.195902586792
2025,0.3,flat,плоско-горизонтальный,120.0,средний,1500.0,1500.0,1.0,245741.51431702756,245.74151431702757,7.5,7.55729062884647,7.614581257692941,114.58125769294173,166336667600.371,4023403481163.552,9,34749.58533414408,607.1782640110183
2026,0.3,ascending,восходящий,8.0,малый,100.0,0.0,0.0,37519.91725002294,37.51991725002294,7.5,7.496499043940313,7.492998087880626,-7.001912119373681,447028214032.1477,179502369264035.72,4,34749.58533414408,7.972273306976123
2027,0.3,ascending,восходящий,8.0,малый,100.0,100.0,1.0,37521.31815385445,37.52131815385445,7.5,7.496348461216131,7.492696922432262,-7.303077567738488,447026021984.98065,179502550550535.3,4,34749.58533414408,7.976304733014857
2028,0.3,ascending,восходящий,8.0,малый,200.0,0.0,0.0,59685.52504939994,59.68552504939994,7.5,7.493707296103344,7.487414592206688,-12.585407793311768,360699427157.2033,70887065417778.94,5,34749.58533414408,71.75895618746974
2029,0.3,ascending,восходящий,8.0,малый,200.0,100.0,0.5,59690.88505156037,59.69088505156037,7.5,7.493345538420556,7.4866910768411135,-13.30892315888714,360695171608.9308,70887237691751.58,5,34749.58533414408,71.77438083817819
2030,0.3,ascending,восходящий,8.0,малый,200.0,200.0,1.0,59696.246571683696,59.696246571683695,7.5,7.492983657152088,7.485967314304178,-14.032685695822524,360690914290.61847,70887410044150.73,5,34749.58533414408,71.78980985717732
2031,0.3,ascending,восходящий,8.0,малый,300.0,0.0,0.0,77956.60497391883,77.95660497391883,7.5,7.491773862387526,7.483547724775051,-16.452275224948508,320678534573.018,41525215800370.836,5,34749.58533414408,124.33823087183893
2032,0.3,ascending,восходящий,8.0,малый,300.0,100.0,0.3333333333333333,77968.25594154681,77.96825594154681,7.5,7.491172036604401,7.482344073208802,-17.65592679119773,320672237943.5886,41525383769609.484,5,34749.58533414408,124.37175923632428
2033,0.3,ascending,восходящий,8.0,малый,300.0,200.0,0.6666666666666666,77979.912462937,77.97991246293701,7.5,7.490569866125068,7.481139732250138,-18.8602677498631,320665936921.9529,41525551867007.08,5,34749.58533414408,124.40530358304989
2034,0.3,ascending,восходящий,8.0,малый,300.0,300.0,1.0,77991.57454223288,77.99157454223288,7.5,7.489967350630142,7.479934701260283,-20.065298739717573,320659631503.5413,41525720092709.12,5,34749.58533414408,124.43886392393951
2035,0.3,ascending,восходящий,8.0,малый,400.0,0.0,0.0,93965.91672094322,93.96591672094323,7.5,7.490779975266306,7.481559950532612,-18.440049467388437,296344793196.4505,28554538172275.918,5,34749.58533414408,170.4087424853805
2036,0.3,ascending,восходящий,8.0,малый,400.0,100.0,0.25,93986.00056607358,93.98600056607357,7.5,7.489919558960349,7.4798391179206964,-20.16088207930301,296336475421.7372,28554703282387.406,5,34749.58533414408,170.4665384128347
2037,0.3,ascending,восходящий,8.0,малый,400.0,200.0,0.5,94006.09820697799,94.00609820697798,7.5,7.489058434509028,7.478116869018056,-21.88313098194489,296328149306.79034,28554868573507.4,5,34749.58533414408,170.52437404083184
2038,0.3,ascending,восходящий,8.0,малый,400.0,300.0,0.75,94026.20965852766,94.02620965852766,7.5,7.488196600966561,7.476393201933123,-23.606798066876802,296319814839.1148,28555034045931.7,5,34749.58533414408,170.58224941216733
2039,0.3,ascending,восходящий,8.0,малый,400.0,400.0,1.0,94046.32911284141,94.04632911284142,7.5,7.487334057104774,7.474668114209548,-25.331885790452816,296311474420.3737,28555199652018.88,6,34749.58533414408,170.64014781331454
2040,0.3,ascending,восходящий,8.0,малый,500.0,0.0,0.0,108423.75683811575,108.42375683811575,7.5,7.4907797976155654,7.481559595231132,-18.440404768868603,279507277805.1275,21419235240461.582,3,34749.58533414408,212.01453426145272
2041,0.3,ascending,восходящий,8.0,малый,500.0,100.0,0.2,108454.24023258103,108.45424023258103,7.5,7.489647886032316,7.479295772064631,-20.704227935368365,279496968642.10754,21419397983478.207,4,34749.58533414408,212.10225730669822
2042,0.3,ascending,восходящий,8.0,малый,500.0,200.0,0.4,108484.74953633282,108.48474953633281,7.5,7.488514744579414,7.477029489158828,-22.97051084117255,279486646436.64545,21419560952409.734,5,34749.58533414408,212.19005491193127
2043,0.3,ascending,восходящий,8.0,малый,500.0,300.0,0.6,108515.30502605312,108.51530502605311,7.5,7.487380373411426,7.474760746822851,-25.239253177148314,279476304311.38116,21419724255935.383,5,34749.58533414408,212.2779854280122
2044,0.3,ascending,восходящий,8.0,малый,500.0,400.0,0.8,108545.87515373247,108.54587515373247,7.5,7.486244766406512,7.472489532813024,-27.51046718697525,279465952929.5716,21419887725768.17,6,34749.58533414408,212.365958068219
2045,0.3,ascending,восходящий,8.0,малый,500.0,500.0,1.0,108576.48728426147,108.57648728426147,7.5,7.485107924069214,7.47021584813843,-29.78415186156939,279455583011.21027,21420051508542.07,6,34749.58533414408,212.45405158137788
2046,0.3,ascending,восходящий,8.0,малый,600.0,0.0,0.0,121716.4752697624,121.71647526976241,7.5,7.491811193344479,7.4836223866889595,-16.377613311040463,266936439606.61792,16966927916882.582,3,34749.58533414408,250.26741786805385
2047,0.3,ascending,восходящий,8.0,малый,600.0,100.0,0.16666666666666666,121758.65822183026,121.75865822183026,7.5,7.490398570182425,7.48079714036485,-19.20285963515037,266924323159.9191,16967086547428.068,2,34749.58533414408,250.38880910671827
2048,0.3,ascending,восходящий,8.0,малый,600.0,200.0,0.3333333333333333,121802.11028320019,121.8021102832002,7.5,7.4889842742851975,7.477968548570395,-22.03145142960442,266911835710.8022,16967250060288.174,4,34749.58533414408,250.51385250206272
2049,0.3,ascending,восходящий,8.0,малый,600.0,300.0,0.5,121844.94795723268,121.84494795723268,7.5,7.4875679162346165,7.475135832469233,-24.864167530767027,266899518397.09552,16967411370317.723,5,34749.58533414408,250.63712785519442
2050,0.3,ascending,восходящий,8.0,малый,600.0,400.0,0.6666666666666666,121887.85200389379,121.88785200389378,7.5,7.486149630623011,7.472299261246021,-27.700738753979554,266887175596.21216,16967573038994.168,5,34749.58533414408,250.76059421097554
2051,0.3,ascending,восходящий,8.0,малый,600.0,500.0,0.8333333333333334,121930.80509236829,121.93080509236829,7.5,7.484729409969699,7.469458819939398,-30.541180060602972,266874812264.39938,16967735001542.04,5,34749.58533414408,250.88420169596125
2052,0.3,ascending,восходящий,8.0,малый,600.0,600.0,1.0,121973.78613914002,121.97378613914002,7.5,7.483307248007434,7.466614496014869,-33.38550398513074,266862434449.2076,16967897178846.443,6,34749.58533414408,251.00788963743864
2053,0.3,ascending,восходящий,8.0,малый,700.0,0.0,0.0,134081.9974975523,134.0819974975523,7.5,7.49390041470381,7.487800829407619,-12.199170592380419,257069472232.23526,13951092688004.818,5,34749.58533414408,285.8520791205144
2054,0.3,ascending,восходящий,8.0,малый,700.0,100.0,0.14285714285714285,134138.7203977107,134.1387203977107,7.5,7.49220110730405,7.4844022146081,-15.597785391899773,257055261029.94778,13951251514246.41,5,34749.58533414408,286.01531243571225
2055,0.3,ascending,восходящий,8.0,малый,700.0,200.0,0.2857142857142857,134195.4916293156,134.1954916293156,7.5,7.490499002145391,7.480998004290781,-19.001995709219038,257041028860.57928,13951410604124.967,4,34749.58533414408,286.1786848358689
2056,0.3,ascending,восходящий,8.0,малый,700.0,300.0,0.42857142857142855,134251.45282124693,134.25145282124694,7.5,7.488793906671103,7.477587813342205,-22.412186657794706,257026991083.56317,13951567549783.316,2,34749.58533414408,286.33972615878895
2057,0.3,ascending,восходящий,8.0,малый,700.0,400.0,0.5714285714285714,134309.38595883548,134.3093859588355,7.5,7.487086417336763,7.474172834673526,-25.82716532647443,257012449563.17316,13951730157507.344,4,34749.58533414408,286.5064422131864
2058,0.3,ascending,восходящий,8.0,малый,700.0,500.0,0.7142857142857143,134366.396113039,134.366396113039,7.5,7.485375897765305,7.470751795530608,-29.248204469391496,256998130688.67932,13951890305468.4,5,34749.58533414408,286.67050216859394
2059,0.3,ascending,восходящий,8.0,малый,700.0,600.0,0.8571428571428571,134423.51192677696,134.42351192677697,7.5,7.4836625627652875,7.467325125530573,-32.67487446942632,256983776289.91364,13952050880563.008,5,34749.58533414408,286.83486618384404
2060,0.3,ascending,восходящий,8.0,малый,700.0,700.0,1.0,134480.67510006714,134.48067510006715,7.5,7.4819463957979755,7.463892791595951,-36.10720840404964,256969400976.4822,13952211719542.086,6,34749.58533414408,286.99936648720166
2061,0.3,ascending,восходящий,8.0,малый,800.0,0.0,0.0,145678.3437850817,145.6783437850817,7.5,7.497064354953605,7.494128709907209,-5.871290092790092,249045973685.19217,11786732710848.395,6,34749.58533414408,319.22325801666983
2062,0.3,ascending,восходящий,8.0,малый,800.0,100.0,0.125,145750.5703607183,145.75057036071829,7.5,7.495074418884635,7.490148837769271,-9.851162230729173,249029885879.62152,11786889468789.426,6,34749.58533414408,319.43110675771834
2063,0.3,ascending,восходящий,8.0,малый,800.0,200.0,0.25,145822.83948914573,145.82283948914574,7.5,7.493080624038007,7.486161248076015,-13.838751923984953,249013776865.83392,11787046467178.857,5,34749.58533414408,319.6390779543024
2064,0.3,ascending,восходящий,8.0,малый,800.0,300.0,0.375,145895.34150743656,145.89534150743657,7.5,7.491083017829866,7.482166035659732,-17.833964340267464,248997604140.48248,11787204120528.234,5,34749.58533414408,319.8477193455411
2065,0.3,ascending,восходящий,8.0,малый,800.0,400.0,0.5,145967.9202919784,145.9679202919784,7.5,7.489081538964912,7.478163077929825,-21.83692207017582,248981402444.206,11787362090481.658,4,34749.58533414408,320.0565816494908
2066,0.3,ascending,восходящий,8.0,малый,800.0,500.0,0.625,146039.3691669151,146.0393691669151,7.5,7.4870759032477014,7.474151806495401,-25.84819350459905,248965441389.40878,11787517747600.709,2,34749.58533414408,320.2621923762078
2067,0.3,ascending,восходящий,8.0,малый,800.0,600.0,0.75,146113.596674505,146.113596674505,7.5,7.485066985402294,7.470133970804586,-29.866029195413816,248948847426.80798,11787679612260.56,4,34749.58533414408,320.4757992635308
2068,0.3,ascending,восходящий,8.0,малый,800.0,700.0,0.875,146186.5317058984,146.1865317058984,7.5,7.483053848863838,7.4661076977276775,-33.89230227232286,248932530298.92978,11787838811582.209,5,34749.58533414408,320.68568675050966
2069,0.3,ascending,восходящий,8.0,малый,800.0,800.0,1.0,146259.58464081254,146.25958464081253,7.5,7.481036802972078,7.462073605944155,-37.92639405584526,248916174755.4797,11787998420570.11,6,34749.58533414408,320.8959135322444
2070,0.3,ascending,восходящий,8.0,малый,900.0,0.0,0.0,156616.70057169875,156.61670057169874,7.5,7.5013120677238,7.502624135447601,2.624135447600522,242347768957.56635,10165340396988.418,7,34749.58533414408,350.7009193511471
2071,0.3,ascending,восходящий,8.0,малый,900.0,100.0,0.1111111111111111,156705.86122358206,156.70586122358208,7.5,7.499029741583973,7.498059483167946,-1.9405168320537922,242329857971.95175,10165495020045.258,7,34749.58533414408,350.9574998283699
2072,0.3,ascending,восходящий,8.0,малый,900.0,200.0,0.2222222222222222,156795.09307377206,156.79509307377205,7.5,7.49674232134538,7.493484642690759,-6.515357309240746,242311917710.6974,10165649934003.428,6,34749.58533414408,351.2142851952512
2073,0.3,ascending,восходящий,8.0,малый,900.0,300.0,0.3333333333333333,156884.63379174843,156.88463379174843,7.5,7.494449880017215,7.48889976003443,-11.10023996556974,242293900280.20297,10165805552772.21,6,34749.58533414408,351.471959400901
2074,0.3,ascending,восходящий,8.0,малый,900.0,400.0,0.4444444444444444,156974.34871690223,156.97434871690223,7.5,7.492152343404696,7.4843046868093905,-15.695313190609587,242275832640.8706,10165961643908.146,6,34749.58533414408,351.73013492815153
2075,0.3,ascending,восходящий,8.0,малый,900.0,500.0,0.5555555555555556,157064.17596692973,157.06417596692972,7.5,7.48984967407283,7.47969934814566,-20.30065185434025,242257727168.41495,10166118100785.842,5,34749.58533414408,351.9886336963059
2076,0.3,ascending,восходящий,8.0,малый,900.0,600.0,0.6666666666666666,157154.227470818,157.154227470818,7.5,7.4875418876630295,7.475083775326057,-24.916224673942246,242239561202.7808,10166275119546.002,4,34749.58533414408,352.24777780701214
2077,0.3,ascending,восходящий,8.0,малый,900.0,700.0,0.7777777777777778,157242.7859635444,157.24278596354438,7.5,7.4852285555166755,7.470457111033351,-29.542888966648935,242221681473.17792,10166429702493.354,2,34749.58533414408,352.5026254314509
2078,0.3,ascending,восходящий,8.0,малый,900.0,800.0,0.8888888888888888,157335.0524753221,157.3350524753221,7.5,7.482910879110906,7.465821758221813,-34.17824177818672,242203037323.377,10166590934858.89,4,34749.58533414408,352.7681437416422
2079,0.3,ascending,восходящий,8.0,малый,900.0,900.0,1.0,157425.60492549674,157.42560492549674,7.5,7.480587567287352,7.461175134574703,-38.82486542529729,242184723858.2087,10166749347729.887,5,34749.58533414408,353.02872944159776
2080,0.3,ascending,восходящий,8.0,малый,1000.0,0.0,0.0,166978.3500966422,166.9783500966422,7.5,7.506645606304385,7.51329121260877,13.291212608770758,236641526007.3155,8909790288929.967,7,34749.58533414408,380.518971639565
2081,0.3,ascending,восходящий,8.0,малый,1000.0,100.0,0.1,167085.77270209315,167.08577270209315,7.5,7.504070976666644,7.508141953333288,8.141953333288559,236621846902.75424,8909942720412.148,7,34749.58533414408,380.8281051282612
2082,0.3,ascending,восходящий,8.0,малый,1000.0,200.0,0.2,167193.4350228272,167.1934350228272,7.5,7.501489898459928,7.502979796919857,2.9797969198574346,236602105291.96347,8910095678508.15,7,34749.58533414408,381.13792845334206
